utterance_id,conversation_id,text,polite
2341,373,"@user393043, is it that you've consulted the documentation and are still confused?  Or that you haven't even looked at the docs in the first place?",0
3694,3054,should the output rectangle have its sides parallel to the axes? ie. can the output rectangle also be rotated?,1
2851,1403,Nope. Do I need to start one?,0
1863,398961,"hahah, thanks! Must admit, when I saw the title of this section I was thinking ""oh lord, another what-is-the-wiki-coming-to comment.."" :p. How goes?",1
581,238442,"Yet you did violate <url> and could be blocked right now. If that edit recurred, would you revert it again?",0
942,96067,"I notice that your userpage announces that this is an alternate account and won't get involved in policy. Did you always have that attitude, or is it since December last year?",0
507,623996,Agree. Who the hell came up with that in the first place?,0
692,299080,I see that you don't have an account linked to the Wikipedia email. Would you be able to send me a message so that we can talk off Wikipedia?,1
468,625829,"So, basically, you're just violating <url> and <url>. Why?",0
4853,5541,@Georg: Yes. Did you read my comments?,0
5273,6300,Why not just leave it in the fridge? Do you really need easy quick access to the butter?,0
2657,1041,Track users? Keep statistics on what?,0
1196,417649,So what was the point of that? Are you looking to get blocked?,0
3356,2381,"What do you mean by ""tracing letters""?  Could you give an example, please?",1
4137,3947,"Apparently, you correctly answered your own question: The watch window gets the value of a variable by calling its `ToString` method. So, what's your *actual* question?",0
4931,5668,"@Xio Then you should explain which solution is better for you. Are you asking for an existing module that is not Views, or are you asking how to do it with a custom module?",1
2889,1477,It didn't crash for me.  What errors are you getting when it crashes?,1
5021,5816,"Do you think the term standard means this is THE standard today ? Isn't it like asking why principal component are ""principal"" and not secondary ?",1
4477,4658,"Great question.  Could you clarify what you mean by ""uniform"": do you want to bound the amount of preprocessing of the parameter?",1
3142,1978,"I'm actually still stucked... Even if I specify a file to Vim in my program (using the backticks), it stills going to start in a subshell. Is there a way to start vim in the current user shell?",1
4153,3983,Also - I just tested in chrome and it does exactly as I said above. No resize handles around the image when it is placed in the containment div and as soon as you click the image it jumps directly into the containment div - there is no smooth drag animation....?,1
1974,625283,"So you are still sidestepping the question.  Please answer it directly:  please answer my question, clearly:  are you saying is that you cannot use the wiki to edit cooperatively with other people on the same text, or are you saying that you can use the wiki as it was intended and edit a single text cooperatively?",0
4629,5002,"You need to specify a jurisdiction (at least a country, ideally a state and town) when asking if something is illegal. Otherwise how can we give the correct answer?",0
4442,4590,"Also, I think it might not happen with all applications. Can you please use Banshee as the app we're testing with?",1
3058,1814,Is there a reason you didn't accept the answer? Is there something wrong with it?,0
5082,5913,"Some clarification questions: 1) Do you want BibTeX to get the information _directly_ from the database, or are you prepared to extract it yourself in .bib format?  2) Do you already have the information in a database in a specific format and want to use only that, or would you be happy converting to another bibliographic database system?",0
4612,4968,You never said *why* you want to do this. What's the problem with the current setup?,1
2654,1034,"What ordering are you assuming for @array2. In other words, why does the count for 'one' come before the count for 'two'?",0
924,469365,I Mean hes been really sucessful why not???,0
1069,559038,"Hi, thanks for letting me know about my signature not being linked. I tried to save the settings in preferences - did it work?",1
2063,409120,"You're welcome to revert edits, but I'm puzzled as to why you reverted this one - it seems absolutely essential to me the give a summary of Genesis 1. And if you revert Gen1, why leave Gen2?",0
3802,3266,"How about some screenshots? (Hmm, does stackoverflow have facilities for that?)",0
5183,6123,"I haven't used those features much yet; can you explain what effect you'd like them to have on your blog? Should ignored tags make it so the user never even sees those posts, does it just affect the tag cloud, or something else?",1
9,624652,I'm also having to use your link.  Perhaps we should change the main page link to use the megaupload until we know that the main website is up?,1
5236,6239,Why not share your library over Bonjour so she can access your music? Or is there something else you want her to do?,0
2822,1360,"I am using the 3.x Python version.  I figured that since I am new to the language, I should try to learn the newest version - is that faulty logic?",1
1542,624693,"Ok! First things first, is there anything in particular you would like me to help you out with?",1
2086,600849,"I noticed your ""Original Research"" notation for the section on weights and measures in the article in Liberia. Could you explain in more detail your concern and how it might be remedied?",1
1709,624668,"<sigh> some people have no sense of humor. If I create <url>, do you suppose people will ignore it?",0
1129,620976,"Okay, I will be glad to help you here! Could you please list the username you would want now?",1
1314,325606,I saw you put images for the Kings of Bhutan and thank you. Could you find an image to use for <url> also?,1
1103,329143,I can't remember if I asked/checked to see if it got to you? So... did it?,0
3469,2606,"How does your grammar look like? It is a full-blown language, or just some math equation?",0
1136,176566,<url>! Shall we greet him as he deserves?,0
1693,100246,"I am looking for help improving the dermatology content on wikipedia. Would you be willing to help, or do you have any friends interested in derm that would be interested in helping?",1
